transaction_id,transaction_datetime,register,line_item,upc,product_name,quantity,unit_price
17968,2024-11-24 07:42:02,10,2,040000295756,Carrots,3,1.49
17968,2024-11-24 07:42:02,10,3,040001996353,Salsa,1,4.49
17968,2024-11-24 07:42:02,10,4,040002218170,Tortilla Chips,1,3.99
17969,2024-11-24 08:45:29,7,1,040000073939,Bananas,1,0.59
17969,2024-11-24 08:45:29,7,2,040001626658,Parmesan,1,5.49
17969,2024-11-24 08:45:29,7,3,040001700597,Pasta,1,1.79
17969,2024-11-24 08:45:29,7,4,040001774536,Pasta Sauce,1,3.29
17970,2024-11-24 08:47:29,6,1,040000073939,Bananas,1,0.59
17970,2024-11-24 08:47:29,6,2,040000295756,Carrots,1,1.49
17970,2024-11-24 08:47:29,6,3,040001996353,Salsa,1,4.49
17970,2024-11-24 08:47:29,6,4,040002218170,Tortilla Chips,1,3.99
17971,2024-11-24 09:19:22,3,1,040000073939,Bananas,1,0.59
17971,2024-11-24 09:19:22,3,2,040000591512,Eggs,2,4.29
17971,2024-11-24 09:19:22,3,3,040001330902,Milk,2,3.49
17971,2024-11-24 09:19:22,3,4,040001996353,Salsa,2,4.49
17971,2024-11-24 09:19:22,3,5,040002070292,Soda,1,1.99
17971,2024-11-24 09:19:22,3,6,040002218170,Tortilla Chips,2,3.99
17972,2024-11-24 09:38:26,2,1,040000073939,Bananas,1,0.59
17972,2024-11-24 09:38:26,2,2,040000147878,Bread,3,2.99
17972,2024-11-24 09:38:26,2,3,040001996353,Salsa,1,4.49
17972,2024-11-24 09:38:26,2,4,040002070292,Soda,1,1.99
17972,2024-11-24 09:38:26,2,5,040002218170,Tortilla Chips,1,3.99
17973,2024-11-24 10:02:19,4,1,040000073939,Bananas,2,0.59
17973,2024-11-24 10:02:19,4,2,040000591512,Eggs,2,4.29
17973,2024-11-24 10:02:19,4,3,040000887268,Guacamole,1,5.99
17973,2024-11-24 10:02:19,4,4,040001183024,Lettuce,2,1.99
17973,2024-11-24 10:02:19,4,5,040001996353,Salsa,2,4.49
17973,2024-11-24 10:02:19,4,6,040002070292,Soda,3,1.99
17973,2024-11-24 10:02:19,4,7,040002218170,Tortilla Chips,1,3.99
17974,2024-11-24 10:16:32,7,1,040000295756,Carrots,1,1.49
17974,2024-11-24 10:16:32,7,2,040000591512,Eggs,1,4.29
17974,2024-11-24 10:16:32,7,3,040001035146,Jelly,1,3.49
17974,2024-11-24 10:16:32,7,4,040001330902,Milk,2,3.49
17974,2024-11-24 10:16:32,7,5,040001404841,Onions,1,1.19
17974,2024-11-24 10:16:32,7,6,040001848475,Peanut Butter,1,4.99
17975,2024-11-24 10:26:29,8,1,040000073939,Bananas,1,0.59
17975,2024-11-24 10:26:29,8,2,040000147878,Bread,1,2.99
17975,2024-11-24 10:26:29,8,3,040000591512,Eggs,1,4.29
17975,2024-11-24 10:26:29,8,4,040000887268,Guacamole,1,5.99
17975,2024-11-24 10:26:29,8,5,040001996353,Salsa,2,4.49
17975,2024-11-24 10:26:29,8,6,040002070292,Soda,1,1.99
17975,2024-11-24 10:26:29,8,7,040002218170,Tortilla Chips,1,3.99
17976,2024-11-24 10:35:05,4,1,040001330902,Milk,1,3.49
17977,2024-11-24 10:39:29,6,1,040000000000,Apples,1,2.49
17977,2024-11-24 10:39:29,6,2,040000813329,Ground Coffee,1,8.99
17977,2024-11-24 10:39:29,6,3,040001330902,Milk,1,3.49
17977,2024-11-24 10:39:29,6,4,040002292109,Yogurt,1,1.29
17978,2024-11-24 10:51:26,9,1,040000073939,Bananas,3,0.59
17978,2024-11-24 10:51:26,9,2,040000147878,Bread,1,2.99
17978,2024-11-24 10:51:26,9,3,040001330902,Milk,1,3.49
17978,2024-11-24 10:51:26,9,4,040001774536,Pasta Sauce,1,3.29
17979,2024-11-24 10:56:21,4,1,040000221817,Burger Buns,2,2.49
17979,2024-11-24 10:56:21,4,2,040000739390,Ground Beef,1,6.49
17979,2024-11-24 10:56:21,4,3,040001109085,Ketchup,2,2.99
17980,2024-11-24 11:00:20,7,1,040000073939,Bananas,1,0.59
17980,2024-11-24 11:00:20,7,2,040000147878,Bread,2,2.99
17980,2024-11-24 11:00:20,7,3,040001330902,Milk,1,3.49
17980,2024-11-24 11:00:20,7,4,040001996353,Salsa,1,4.49
17980,2024-11-24 11:00:20,7,5,040002144231,Tomatoes,2,2.99
17980,2024-11-24 11:00:20,7,6,040002218170,Tortilla Chips,1,3.99
17981,2024-11-24 11:03:41,8,1,040001330902,Milk,1,3.49
17981,2024-11-24 11:03:41,8,2,040001552719,Paper Towels,3,6.49
17981,2024-11-24 11:03:41,8,3,040001996353,Salsa,1,4.49
17982,2024-11-24 11:07:16,3,1,040000591512,Eggs,1,4.29
17982,2024-11-24 11:07:16,3,2,040001035146,Jelly,2,3.49
17982,2024-11-24 11:07:16,3,3,040001183024,Lettuce,1,1.99
17982,2024-11-24 11:07:16,3,4,040001330902,Milk,2,3.49
17982,2024-11-24 11:07:16,3,5,040001848475,Peanut Butter,1,4.99
17982,2024-11-24 11:07:16,3,6,040001922414,Rice,2,4.49
17983,2024-11-24 11:19:51,7,1,040000221817,Burger Buns,2,2.49
17983,2024-11-24 11:19:51,7,2,040000591512,Eggs,1,4.29
17983,2024-11-24 11:19:51,7,3,040001330902,Milk,2,3.49
17983,2024-11-24 11:19:51,7,4,040001922414,Rice,1,4.49
17984,2024-11-24 11:39:16,2,1,040000591512,Eggs,1,4.29
17984,2024-11-24 11:39:16,2,2,040001330902,Milk,3,3.49
17984,2024-11-24 11:39:16,2,3,040001552719,Paper Towels,1,6.49
17984,2024-11-24 11:39:16,2,4,040001996353,Salsa,2,4.49
17984,2024-11-24 11:39:16,2,5,040002218170,Tortilla Chips,1,3.99
17985,2024-11-24 12:02:04,4,1,040000000000,Apples,1,2.49
17985,2024-11-24 12:02:04,4,2,040000147878,Bread,1,2.99
17985,2024-11-24 12:02:04,4,3,040000443634,Coffee Creamer,1,3.79
17985,2024-11-24 12:02:04,4,4,040000961207,Ice Cream,3,4.99
17985,2024-11-24 12:02:04,4,5,040001330902,Milk,1,3.49
17986,2024-11-24 12:34:28,1,1,040000073939,Bananas,2,0.59
17986,2024-11-24 12:34:28,1,2,040000369695,Chicken Breast,3,7.99
17986,2024-11-24 12:34:28,1,3,040000517573,Dish Soap,3,3.99
17986,2024-11-24 12:34:28,1,4,040001700597,Pasta,2,1.79
17986,2024-11-24 12:34:28,1,5,040001774536,Pasta Sauce,3,3.29
17987,2024-11-24 12:46:48,5,1,040001626658,Parmesan,1,5.49
17987,2024-11-24 12:46:48,5,2,040001700597,Pasta,1,1.79
17987,2024-11-24 12:46:48,5,3,040001774536,Pasta Sauce,1,3.29
17987,2024-11-24 12:46:48,5,4,040001922414,Rice,1,4.49
17988,2024-11-24 12:51:46,8,1,040000073939,Bananas,1,0.59
17988,2024-11-24 12:51:46,8,2,040000147878,Bread,1,2.99
17988,2024-11-24 12:51:46,8,3,040000443634,Coffee Creamer,1,3.79
17988,2024-11-24 12:51:46,8,4,040000813329,Ground Coffee,3,8.99
17988,2024-11-24 12:51:46,8,5,040000961207,Ice Cream,2,4.99
17989,2024-11-24 13:05:32,5,1,040000147878,Bread,3,2.99
17989,2024-11-24 13:05:32,5,2,040001330902,Milk,1,3.49
17989,2024-11-24 13:05:32,5,3,040001404841,Onions,2,1.19
17990,2024-11-24 13:13:10,10,1,040000073939,Bananas,1,0.59
17990,2024-11-24 13:13:10,10,2,040000443634,Coffee Creamer,2,3.79
17990,2024-11-24 13:13:10,10,3,040000813329,Ground Coffee,1,8.99
17990,2024-11-24 13:13:10,10,4,040000961207,Ice Cream,1,4.99
17991,2024-11-24 13:17:53,8,1,040000073939,Bananas,1,0.59
17991,2024-11-24 13:17:53,8,2,040000147878,Bread,1,2.99
17991,2024-11-24 13:17:53,8,3,040001330902,Milk,2,3.49
17991,2024-11-24 13:17:53,8,4,040001700597,Pasta,1,1.79
17991,2024-11-24 13:17:53,8,5,040001774536,Pasta Sauce,1,3.29
17992,2024-11-24 13:25:25,10,1,040000961207,Ice Cream,1,4.99
17992,2024-11-24 13:25:25,10,2,040001330902,Milk,1,3.49
17992,2024-11-24 13:25:25,10,3,040001922414,Rice,1,4.49
17993,2024-11-24 13:37:58,9,1,040000369695,Chicken Breast,2,7.99
17993,2024-11-24 13:37:58,9,2,040000591512,Eggs,1,4.29
17993,2024-11-24 13:37:58,9,3,040001700597,Pasta,3,1.79
17993,2024-11-24 13:37:58,9,4,040001774536,Pasta Sauce,3,3.29
17994,2024-11-24 13:42:29,4,1,040000073939,Bananas,1,0.59
17994,2024-11-24 13:42:29,4,2,040001626658,Parmesan,2,5.49
17994,2024-11-24 13:42:29,4,3,040001700597,Pasta,1,1.79
17994,2024-11-24 13:42:29,4,4,040001774536,Pasta Sauce,2,3.29
17995,2024-11-24 13:46:52,6,1,040000073939,Bananas,1,0.59
17995,2024-11-24 13:46:52,6,2,040000517573,Dish Soap,1,3.99
17995,2024-11-24 13:46:52,6,3,040000665451,Frozen Pizza,3,5.99
17995,2024-11-24 13:46:52,6,4,040000887268,Guacamole,1,5.99
17995,2024-11-24 13:46:52,6,5,040001996353,Salsa,2,4.49
17995,2024-11-24 13:46:52,6,6,040002070292,Soda,1,1.99
17995,2024-11-24 13:46:52,6,7,040002218170,Tortilla Chips,1,3.99
17996,2024-11-24 14:13:42,6,1,040000887268,Guacamole,2,5.99
17996,2024-11-24 14:13:42,6,2,040001552719,Paper Towels,1,6.49
17996,2024-11-24 14:13:42,6,3,040001996353,Salsa,1,4.49
17996,2024-11-24 14:13:42,6,4,040002218170,Tortilla Chips,2,3.99
17996,2024-11-24 14:13:42,6,5,040002292109,Yogurt,2,1.29
17997,2024-11-24 14:24:17,9,1,040000517573,Dish Soap,1,3.99
17997,2024-11-24 14:24:17,9,2,040001330902,Milk,3,3.49
17998,2024-11-24 15:04:47,2,1,040000295756,Carrots,1,1.49
17998,2024-11-24 15:04:47,2,2,040000369695,Chicken Breast,1,7.99
17998,2024-11-24 15:04:47,2,3,040000443634,Coffee Creamer,3,3.79
17998,2024-11-24 15:04:47,2,4,040000813329,Ground Coffee,1,8.99
17999,2024-11-24 15:26:21,2,1,040000443634,Coffee Creamer,2,3.79
17999,2024-11-24 15:26:21,2,2,040000813329,Ground Coffee,1,8.99
17999,2024-11-24 15:26:21,2,3,040000961207,Ice Cream,1,4.99
17999,2024-11-24 15:26:21,2,4,040001330902,Milk,1,3.49
18000,2024-11-24 15:44:46,1,1,040000073939,Bananas,1,0.59
18000,2024-11-24 15:44:46,1,2,040000369695,Chicken Breast,2,7.99
18000,2024-11-24 15:44:46,1,3,040001183024,Lettuce,3,1.99
18000,2024-11-24 15:44:46,1,4,040001700597,Pasta,1,1.79
18000,2024-11-24 15:44:46,1,5,040001774536,Pasta Sauce,2,3.29
18001,2024-11-24 16:01:34,5,1,040000147878,Bread,1,2.99
18001,2024-11-24 16:01:34,5,2,040001035146,Jelly,3,3.49
18001,2024-11-24 16:01:34,5,3,040001330902,Milk,3,3.49
18001,2024-11-24 16:01:34,5,4,040001848475,Peanut Butter,1,4.99
18001,2024-11-24 16:01:34,5,5,040002292109,Yogurt,3,1.29
18002,2024-11-24 16:03:58,8,1,040000591512,Eggs,1,4.29
18002,2024-11-24 16:03:58,8,2,040000665451,Frozen Pizza,1,5.99
18002,2024-11-24 16:03:58,8,3,040001330902,Milk,1,3.49
18002,2024-11-24 16:03:58,8,4,040001552719,Paper Towels,1,6.49
18002,2024-11-24 16:03:58,8,5,040001700597,Pasta,2,1.79
18002,2024-11-24 16:03:58,8,6,040001774536,Pasta Sauce,2,3.29
18003,2024-11-24 16:12:46,5,1,040000073939,Bananas,1,0.59
18003,2024-11-24 16:12:46,5,2,040000147878,Bread,1,2.99
18003,2024-11-24 16:12:46,5,3,040000221817,Burger Buns,2,2.49
18003,2024-11-24 16:12:46,5,4,040000739390,Ground Beef,1,6.49
18003,2024-11-24 16:12:46,5,5,040001109085,Ketchup,1,2.99
18003,2024-11-24 16:12:46,5,6,040002144231,Tomatoes,1,2.99
18003,2024-11-24 16:12:46,5,7,040002292109,Yogurt,3,1.29
18004,2024-11-24 16:15:04,3,1,040000073939,Bananas,2,0.59
18004,2024-11-24 16:15:04,3,2,040000517573,Dish Soap,1,3.99
18004,2024-11-24 16:15:04,3,3,040000591512,Eggs,1,4.29
18004,2024-11-24 16:15:04,3,4,040001330902,Milk,1,3.49
18004,2024-11-24 16:15:04,3,5,040001996353,Salsa,2,4.49
18004,2024-11-24 16:15:04,3,6,040002070292,Soda,3,1.99
18004,2024-11-24 16:15:04,3,7,040002218170,Tortilla Chips,2,3.99
18005,2024-11-24 16:24:24,5,1,040000147878,Bread,1,2.99
18005,2024-11-24 16:24:24,5,2,040000369695,Chicken Breast,1,7.99
18005,2024-11-24 16:24:24,5,3,040000517573,Dish Soap,1,3.99
18005,2024-11-24 16:24:24,5,4,040000887268,Guacamole,1,5.99
18005,2024-11-24 16:24:24,5,5,040001996353,Salsa,1,4.49
18005,2024-11-24 16:24:24,5,6,040002218170,Tortilla Chips,1,3.99
18006,2024-11-24 16:34:15,1,1,040001330902,Milk,1,3.49
18006,2024-11-24 16:34:15,1,2,040001996353,Salsa,2,4.49
18006,2024-11-24 16:34:15,1,3,040002218170,Tortilla Chips,1,3.99
18007,2024-11-24 16:36:11,1,1,040000073939,Bananas,2,0.59
18007,2024-11-24 16:36:11,1,2,040000517573,Dish Soap,1,3.99
18007,2024-11-24 16:36:11,1,3,040000591512,Eggs,1,4.29
18008,2024-11-24 16:41:48,5,1,040000073939,Bananas,1,0.59
18008,2024-11-24 16:41:48,5,2,040000147878,Bread,1,2.99
18008,2024-11-24 16:41:48,5,3,040000443634,Coffee Creamer,1,3.79
18008,2024-11-24 16:41:48,5,4,040000813329,Ground Coffee,1,8.99
18008,2024-11-24 16:41:48,5,5,040001183024,Lettuce,1,1.99
18009,2024-11-24 16:53:51,2,1,040001404841,Onions,1,1.19
18009,2024-11-24 16:53:51,2,2,040001626658,Parmesan,1,5.49
18009,2024-11-24 16:53:51,2,3,040001700597,Pasta,1,1.79
18009,2024-11-24 16:53:51,2,4,040001774536,Pasta Sauce,1,3.29
18009,2024-11-24 16:53:51,2,5,040002292109,Yogurt,1,1.29
18010,2024-11-24 17:04:12,8,1,040000887268,Guacamole,1,5.99
18010,2024-11-24 17:04:12,8,2,040001330902,Milk,1,3.49
18010,2024-11-24 17:04:12,8,3,040001996353,Salsa,1,4.49
18010,2024-11-24 17:04:12,8,4,040002070292,Soda,2,1.99
18010,2024-11-24 17:04:12,8,5,040002218170,Tortilla Chips,1,3.99
18011,2024-11-24 17:17:48,8,1,040000073939,Bananas,1,0.59
18011,2024-11-24 17:17:48,8,2,040000147878,Bread,1,2.99
18011,2024-11-24 17:17:48,8,3,040000221817,Burger Buns,2,2.49
18011,2024-11-24 17:17:48,8,4,040000739390,Ground Beef,1,6.49
18011,2024-11-24 17:17:48,8,5,040001109085,Ketchup,1,2.99
18011,2024-11-24 17:17:48,8,6,040001330902,Milk,1,3.49
18012,2024-11-24 18:03:14,9,1,040000073939,Bananas,1,0.59
18012,2024-11-24 18:03:14,9,2,040000221817,Burger Buns,2,2.49
18012,2024-11-24 18:03:14,9,3,040000739390,Ground Beef,2,6.49
18012,2024-11-24 18:03:14,9,4,040002292109,Yogurt,1,1.29
18013,2024-11-24 18:06:21,6,1,040000073939,Bananas,3,0.59
18013,2024-11-24 18:06:21,6,2,040000147878,Bread,1,2.99
18013,2024-11-24 18:06:21,6,3,040000221817,Burger Buns,1,2.49
18014,2024-11-24 18:07:38,3,1,040000073939,Bananas,1,0.59
18014,2024-11-24 18:07:38,3,2,040000443634,Coffee Creamer,2,3.79
18014,2024-11-24 18:07:38,3,3,040000813329,Ground Coffee,2,8.99
18014,2024-11-24 18:07:38,3,4,040001330902,Milk,1,3.49
18014,2024-11-24 18:07:38,3,5,040002144231,Tomatoes,2,2.99
18015,2024-11-24 18:17:03,2,1,040000147878,Bread,1,2.99
18015,2024-11-24 18:17:03,2,2,040001035146,Jelly,1,3.49
18015,2024-11-24 18:17:03,2,3,040001330902,Milk,1,3.49
18015,2024-11-24 18:17:03,2,4,040001848475,Peanut Butter,1,4.99
18016,2024-11-24 18:22:15,3,1,040000073939,Bananas,1,0.59
18016,2024-11-24 18:22:15,3,2,040000147878,Bread,2,2.99
18016,2024-11-24 18:22:15,3,3,040000591512,Eggs,1,4.29
18016,2024-11-24 18:22:15,3,4,040000887268,Guacamole,1,5.99
18016,2024-11-24 18:22:15,3,5,040001330902,Milk,1,3.49
18016,2024-11-24 18:22:15,3,6,040001404841,Onions,1,1.19
18016,2024-11-24 18:22:15,3,7,040001996353,Salsa,2,4.49
18016,2024-11-24 18:22:15,3,8,040002070292,Soda,1,1.99
18016,2024-11-24 18:22:15,3,9,040002218170,Tortilla Chips,1,3.99
18017,2024-11-24 18:27:35,7,1,040001330902,Milk,1,3.49
18017,2024-11-24 18:27:35,7,2,040001922414,Rice,1,4.49
18018,2024-11-24 18:45:36,4,1,040000073939,Bananas,1,0.59
18018,2024-11-24 18:45:36,4,2,040000443634,Coffee Creamer,1,3.79
18018,2024-11-24 18:45:36,4,3,040000591512,Eggs,1,4.29
18018,2024-11-24 18:45:36,4,4,040000813329,Ground Coffee,3,8.99
18019,2024-11-24 18:54:09,10,1,040000147878,Bread,2,2.99
18019,2024-11-24 18:54:09,10,2,040000369695,Chicken Breast,1,7.99
18019,2024-11-24 18:54:09,10,3,040001183024,Lettuce,3,1.99
18019,2024-11-24 18:54:09,10,4,040001996353,Salsa,2,4.49
18019,2024-11-24 18:54:09,10,5,040002070292,Soda,1,1.99
18019,2024-11-24 18:54:09,10,6,040002218170,Tortilla Chips,2,3.99
18020,2024-11-24 18:55:16,9,1,040000073939,Bananas,1,0.59
18020,2024-11-24 18:55:16,9,2,040000147878,Bread,1,2.99
18020,2024-11-24 18:55:16,9,3,040000591512,Eggs,1,4.29
18020,2024-11-24 18:55:16,9,4,040001552719,Paper Towels,2,6.49
18020,2024-11-24 18:55:16,9,5,040001700597,Pasta,1,1.79
18020,2024-11-24 18:55:16,9,6,040001774536,Pasta Sauce,1,3.29
18021,2024-11-24 19:00:25,1,1,040000443634,Coffee Creamer,2,3.79
18021,2024-11-24 19:00:25,1,2,040001330902,Milk,1,3.49
18021,2024-11-24 19:00:25,1,3,040002292109,Yogurt,1,1.29
18022,2024-11-24 19:16:41,3,1,040000073939,Bananas,1,0.59
18022,2024-11-24 19:16:41,3,2,040000295756,Carrots,2,1.49
18022,2024-11-24 19:16:41,3,3,040000591512,Eggs,1,4.29
18022,2024-11-24 19:16:41,3,4,040000665451,Frozen Pizza,1,5.99
18023,2024-11-24 19:20:13,3,1,040000073939,Bananas,1,0.59
18023,2024-11-24 19:20:13,3,2,040000517573,Dish Soap,1,3.99
18023,2024-11-24 19:20:13,3,3,040000961207,Ice Cream,1,4.99
18023,2024-11-24 19:20:13,3,4,040001330902,Milk,3,3.49
18024,2024-11-24 19:44:48,9,1,040000000000,Apples,1,2.49
18024,2024-11-24 19:44:48,9,2,040000073939,Bananas,1,0.59
18024,2024-11-24 19:44:48,9,3,040000295756,Carrots,1,1.49
18024,2024-11-24 19:44:48,9,4,040000887268,Guacamole,1,5.99
18024,2024-11-24 19:44:48,9,5,040002070292,Soda,2,1.99
18024,2024-11-24 19:44:48,9,6,040002218170,Tortilla Chips,1,3.99
18025,2024-11-24 19:50:13,2,1,040000073939,Bananas,1,0.59
18025,2024-11-24 19:50:13,2,2,040000147878,Bread,1,2.99
18025,2024-11-24 19:50:13,2,3,040000591512,Eggs,1,4.29
18025,2024-11-24 19:50:13,2,4,040000887268,Guacamole,1,5.99
18025,2024-11-24 19:50:13,2,5,040001996353,Salsa,1,4.49
18025,2024-11-24 19:50:13,2,6,040002070292,Soda,1,1.99
18025,2024-11-24 19:50:13,2,7,040002218170,Tortilla Chips,1,3.99
18026,2024-11-24 19:52:47,10,1,040000073939,Bananas,1,0.59
18026,2024-11-24 19:52:47,10,2,040000147878,Bread,3,2.99
18026,2024-11-24 19:52:47,10,3,040001330902,Milk,1,3.49
18026,2024-11-24 19:52:47,10,4,040001922414,Rice,2,4.49
18027,2024-11-24 19:52:48,6,1,040000000000,Apples,1,2.49
18027,2024-11-24 19:52:48,6,2,040000073939,Bananas,2,0.59
18027,2024-11-24 19:52:48,6,3,040000221817,Burger Buns,1,2.49
18027,2024-11-24 19:52:48,6,4,040000739390,Ground Beef,3,6.49
18027,2024-11-24 19:52:48,6,5,040001109085,Ketchup,1,2.99
18027,2024-11-24 19:52:48,6,6,040001330902,Milk,1,3.49
18028,2024-11-24 19:57:45,8,1,040000147878,Bread,1,2.99
18028,2024-11-24 19:57:45,8,2,040000665451,Frozen Pizza,1,5.99
18028,2024-11-24 19:57:45,8,3,040000961207,Ice Cream,2,4.99
18028,2024-11-24 19:57:45,8,4,040001330902,Milk,1,3.49
18028,2024-11-24 19:57:45,8,5,040001996353,Salsa,2,4.49
18028,2024-11-24 19:57:45,8,6,040002218170,Tortilla Chips,1,3.99
18029,2024-11-24 21:52:08,2,1,040000073939,Bananas,3,0.59
18029,2024-11-24 21:52:08,2,2,040000961207,Ice Cream,1,4.99
18029,2024-11-24 21:52:08,2,3,040001330902,Milk,1,3.49
18029,2024-11-24 21:52:08,2,4,040001996353,Salsa,2,4.49
18029,2024-11-24 21:52:08,2,5,040002070292,Soda,1,1.99
18029,2024-11-24 21:52:08,2,6,040002218170,Tortilla Chips,1,3.99
18030,2024-11-25 08:17:50,1,1,040000073939,Bananas,1,0.59
18030,2024-11-25 08:17:50,1,2,040000147878,Bread,1,2.99
18030,2024-11-25 08:17:50,1,3,040001330902,Milk,1,3.49
18031,2024-11-25 08:20:23,3,1,040000073939,Bananas,1,0.59
18031,2024-11-25 08:20:23,3,2,040001035146,Jelly,1,3.49
18031,2024-11-25 08:20:23,3,3,040001330902,Milk,1,3.49
18031,2024-11-25 08:20:23,3,4,040001848475,Peanut Butter,2,4.99
18031,2024-11-25 08:20:23,3,5,040001922414,Rice,1,4.49
18031,2024-11-25 08:20:23,3,6,040002144231,Tomatoes,1,2.99
18032,2024-11-25 08:31:59,3,1,040000147878,Bread,1,2.99
18032,2024-11-25 08:31:59,3,2,040001183024,Lettuce,1,1.99
18032,2024-11-25 08:31:59,3,3,040002292109,Yogurt,1,1.29
18033,2024-11-25 08:35:44,4,1,040000073939,Bananas,1,0.59
18033,2024-11-25 08:35:44,4,2,040000295756,Carrots,1,1.49
18033,2024-11-25 08:35:44,4,3,040002292109,Yogurt,2,1.29
18034,2024-11-25 08:43:16,9,1,040000073939,Bananas,1,0.59
18034,2024-11-25 08:43:16,9,2,040001700597,Pasta,1,1.79
18034,2024-11-25 08:43:16,9,3,040001774536,Pasta Sauce,1,3.29
18035,2024-11-25 09:03:06,9,1,040000000000,Apples,1,2.49
18035,2024-11-25 09:03:06,9,2,040000073939,Bananas,1,0.59
18035,2024-11-25 09:03:06,9,3,040000147878,Bread,3,2.99
18035,2024-11-25 09:03:06,9,4,040000443634,Coffee Creamer,3,3.79
18035,2024-11-25 09:03:06,9,5,040000813329,Ground Coffee,1,8.99
18035,2024-11-25 09:03:06,9,6,040001330902,Milk,1,3.49
18035,2024-11-25 09:03:06,9,7,040001922414,Rice,1,4.49
18036,2024-11-25 09:15:16,4,1,040000073939,Bananas,3,0.59
18036,2024-11-25 09:15:16,4,2,040000147878,Bread,1,2.99
18036,2024-11-25 09:15:16,4,3,040000591512,Eggs,1,4.29
18036,2024-11-25 09:15:16,4,4,040000961207,Ice Cream,3,4.99
18036,2024-11-25 09:15:16,4,5,040001330902,Milk,1,3.49
18036,2024-11-25 09:15:16,4,6,040002292109,Yogurt,1,1.29
18037,2024-11-25 09:49:22,7,1,040000073939,Bananas,1,0.59
18037,2024-11-25 09:49:22,7,2,040000147878,Bread,1,2.99
18037,2024-11-25 09:49:22,7,3,040000591512,Eggs,3,4.29
18038,2024-11-25 09:56:46,4,1,040000073939,Bananas,2,0.59
18039,2024-11-25 10:20:38,7,1,040000073939,Bananas,1,0.59
18039,2024-11-25 10:20:38,7,2,040000147878,Bread,2,2.99
18039,2024-11-25 10:20:38,7,3,040000591512,Eggs,1,4.29
18039,2024-11-25 10:20:38,7,4,040000887268,Guacamole,1,5.99
18039,2024-11-25 10:20:38,7,5,040000961207,Ice Cream,1,4.99
18039,2024-11-25 10:20:38,7,6,040001996353,Salsa,1,4.49
18039,2024-11-25 10:20:38,7,7,040002070292,Soda,1,1.99
18039,2024-11-25 10:20:38,7,8,040002144231,Tomatoes,2,2.99
18039,2024-11-25 10:20:38,7,9,040002218170,Tortilla Chips,1,3.99
18040,2024-11-25 10:36:53,6,1,040000073939,Bananas,1,0.59
18040,2024-11-25 10:36:53,6,2,040000665451,Frozen Pizza,1,5.99
18040,2024-11-25 10:36:53,6,3,040001330902,Milk,2,3.49
18040,2024-11-25 10:36:53,6,4,040002292109,Yogurt,2,1.29
18041,2024-11-25 10:56:31,2,1,040000073939,Bananas,1,0.59
18041,2024-11-25 10:56:31,2,2,040000221817,Burger Buns,1,2.49
18041,2024-11-25 10:56:31,2,3,040000739390,Ground Beef,1,6.49
18041,2024-11-25 10:56:31,2,4,040001109085,Ketchup,1,2.99
18041,2024-11-25 10:56:31,2,5,040001330902,Milk,1,3.49
18042,2024-11-25 10:58:27,3,1,040000073939,Bananas,1,0.59
18042,2024-11-25 10:58:27,3,2,040000295756,Carrots,1,1.49
18042,2024-11-25 10:58:27,3,3,040000887268,Guacamole,2,5.99
18042,2024-11-25 10:58:27,3,4,040001996353,Salsa,1,4.49
18042,2024-11-25 10:58:27,3,5,040002218170,Tortilla Chips,1,3.99
18043,2024-11-25 10:59:37,4,1,040001626658,Parmesan,2,5.49
18043,2024-11-25 10:59:37,4,2,040001700597,Pasta,1,1.79
18043,2024-11-25 10:59:37,4,3,040001774536,Pasta Sauce,1,3.29
18044,2024-11-25 11:00:39,9,1,040000000000,Apples,1,2.49
18044,2024-11-25 11:00:39,9,2,040000147878,Bread,1,2.99
18044,2024-11-25 11:00:39,9,3,040000591512,Eggs,1,4.29
18044,2024-11-25 11:00:39,9,4,040001183024,Lettuce,1,1.99
18045,2024-11-25 11:12:31,10,1,040000000000,Apples,1,2.49
18045,2024-11-25 11:12:31,10,2,040000221817,Burger Buns,1,2.49
18045,2024-11-25 11:12:31,10,3,040000591512,Eggs,1,4.29
18045,2024-11-25 11:12:31,10,4,040000739390,Ground Beef,3,6.49
18045,2024-11-25 11:12:31,10,5,040001330902,Milk,1,3.49
18046,2024-11-25 12:05:00,3,1,040001330902,Milk,1,3.49
18046,2024-11-25 12:05:00,3,2,040001996353,Salsa,2,4.49
18046,2024-11-25 12:05:00,3,3,040002218170,Tortilla Chips,2,3.99
18047,2024-11-25 12:20:41,4,1,040000000000,Apples,3,2.49
18047,2024-11-25 12:20:41,4,2,040001256963,Maple Syrup,1,6.99
18047,2024-11-25 12:20:41,4,3,040001478780,Pancake Mix,2,3.19
18048,2024-11-25 13:28:03,9,1,040000073939,Bananas,1,0.59
18048,2024-11-25 13:28:03,9,2,040000147878,Bread,1,2.99
18048,2024-11-25 13:28:03,9,3,040000591512,Eggs,1,4.29
18048,2024-11-25 13:28:03,9,4,040001035146,Jelly,2,3.49
18048,2024-11-25 13:28:03,9,5,040001552719,Paper Towels,1,6.49
18048,2024-11-25 13:28:03,9,6,040001848475,Peanut Butter,3,4.99
18049,2024-11-25 14:00:47,9,1,040000073939,Bananas,1,0.59
18049,2024-11-25 14:00:47,9,2,040001848475,Peanut Butter,1,4.99
18049,2024-11-25 14:00:47,9,3,040002292109,Yogurt,1,1.29
